Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T
09/02/2019,38,25,29,n/a,51,28,35,55,42,31,38,48
10/02/2019,42,31,33,n/a,55,32,39,47,47,37,44,49
11/02/2019,43,32,36,n/a,54,33,40,64,45,39,41,46
12/02/2019,53,47,46,n/a,68,41,53,69,61,53,63,56
13/02/2019,83,75,73,n/a,91,71,80,105,96,90,99,105
14/02/2019,66,40,42,n/a,61,39,50,66,55,47,52,64
15/02/2019,55,40,38,n/a,61,37,47,72,55,45,50,49
16/02/2019,48,35,32,n/a,55,33,43,62,49,42,45,53
17/02/2019,40,28,26,n/a,44,28,37,53,44,37,36,47
18/02/2019,36,24,22,n/a,45,22,34,55,43,30,33,40
19/02/2019,28,18,19,n/a,43,18,25,42,32,24,27,32
20/02/2019,32,21,18,n/a,39,17,28,53,35,26,29,33
21/02/2019,36,28,26,n/a,46,24,36,55,43,32,36,39
22/02/2019,34,23,23,n/a,n/a,20,32,52,36,28,33,34
23/02/2019,42,29,29,n/a,50,27,36,53,41,35,38,44
24/02/2019,37,29,28,n/a,52,29,38,45,39,34,38,49
25/02/2019,43,31,29,n/a,54,30,38,56,42,36,39,43
26/02/2019,40,34,31,n/a,53,29,39,58,46,37,40,43
27/02/2019,48,39,41,n/a,58,37,49,69,55,46,51,54
28/02/2019,50,42,40,n/a,63,40,52,68,63,49,52,59
01/03/2019,42,38,35,n/a,62,37,45,61,53,45,49,58
02/03/2019,52,38,36,n/a,65,37,45,53,55,46,50,61
03/03/2019,53,41,41,n/a,59,36,47,69,54,45,46,54
04/03/2019,52,38,39,n/a,54,39,46,60,49,37,41,46
05/03/2019,47,37,38,n/a,62,37,46,67,50,42,48,46
06/03/2019,47,40,36,n/a,56,35,46,71,52,45,47,53
07/03/2019,34,23,21,n/a,46,23,31,50,35,29,32,33
08/03/2019,35,24,24,n/a,50,24,34,51,39,29,37,36
09/03/2019,40,22,25,n/a,46,24,33,47,37,28,32,36
10/03/2019,35,22,23,n/a,43,22,32,40,33,30,31,37
11/03/2019,n/a,27,30,n/a,53,30,36,55,51,38,41,43
12/03/2019,66,52,45,n/a,76,43,55,97,76,63,56,59
13/03/2019,45,33,32,n/a,n/a,33,41,68,55,39,45,47
14/03/2019,36,26,25,n/a,n/a,27,36,57,41,34,37,40
15/03/2019,35,27,24,n/a,44,25,34,53,39,30,35,39
16/03/2019,48,41,35,n/a,60,38,45,72,56,49,51,67
17/03/2019,n/a,41,49,n/a,55,39,51,58,59,42,58,64
18/03/2019,n/a,44,40,n/a,64,44,51,79,59,49,56,59
19/03/2019,47,40,37,n/a,58,37,46,117,53,44,48,54
20/03/2019,48,36,34,n/a,55,29,43,101,53,40,44,54
21/03/2019,47,35,33,n/a,n/a,31,44,90,51,44,46,54
22/03/2019,55,42,38,n/a,63,39,51,96,57,52,52,61
23/03/2019,51,48,47,n/a,67,45,55,87,59,52,57,64
24/03/2019,46,43,41,n/a,58,34,48,58,49,46,49,50
25/03/2019,39,33,31,n/a,53,27,36,80,43,37,38,52
26/03/2019,39,32,31,n/a,48,23,39,54,45,36,39,49
27/03/2019,42,29,31,n/a,48,24,42,70,43,34,38,43
28/03/2019,44,33,n/a,n/a,45,31,44,73,48,40,39,43
29/03/2019,42,32,29,n/a,50,30,42,72,45,34,38,51
30/03/2019,41,28,29,n/a,48,29,40,72,41,34,37,49
31/03/2019,42,32,34,n/a,49,33,44,51,43,39,42,44
01/04/2019,37,32,29,n/a,52,31,38,74,38,34,39,46
02/04/2019,40,36,31,n/a,54,34,41,68,45,39,42,52
03/04/2019,34,29,26,n/a,53,26,38,179,54,32,34,37
04/04/2019,32,29,34,n/a,52,29,41,97,49,30,40,49
05/04/2019,27,24,20,n/a,42,23,32,74,38,25,31,38
06/04/2019,34,30,27,n/a,48,29,39,60,44,31,38,50
07/04/2019,26,22,23,n/a,39,22,32,121,34,23,30,37
08/04/2019,32,34,36,n/a,45,29,44,87,43,32,51,56
09/04/2019,29,21,25,n/a,43,22,30,87,35,24,29,39
10/04/2019,34,22,24,n/a,42,24,35,82,35,27,31,49
11/04/2019,32,24,25,n/a,n/a,25,30,64,34,27,n/a,51
12/04/2019,34,25,26,n/a,n/a,29,34,52,34,30,32,59
13/04/2019,32,21,22,n/a,n/a,23,30,34,29,28,26,54
14/04/2019,26,15,16,n/a,n/a,18,24,31,23,22,21,49
15/04/2019,26,14,13,n/a,n/a,15,21,29,21,20,18,48
16/04/2019,27,18,15,n/a,n/a,18,23,37,23,22,20,52
17/04/2019,28,16,15,n/a,31,18,23,43,24,23,21,50
18/04/2019,35,22,25,n/a,41,27,34,57,33,30,31,56
19/04/2019,36,27,26,n/a,45,29,34,65,37,35,33,60
20/04/2019,53,42,43,n/a,57,43,52,78,53,51,50,73
21/04/2019,57,50,43,n/a,67,48,54,72,59,57,52,81
22/04/2019,40,28,30,n/a,47,31,38,60,40,36,36,66
23/04/2019,33,27,25,n/a,40,26,35,57,42,31,43,69
24/04/2019,32,22,26,n/a,42,24,38,66,35,31,35,64
25/04/2019,42,31,28,n/a,48,32,40,72,44,39,40,70
26/04/2019,45,38,40,n/a,53,38,46,74,52,43,46,76
27/04/2019,43,32,35,n/a,n/a,38,45,72,49,42,47,73
28/04/2019,30,20,17,n/a,n/a,20,29,46,30,24,26,55
29/04/2019,28,15,19,n/a,n/a,17,26,56,25,21,23,49
30/04/2019,29,19,14,n/a,n/a,17,25,63,30,27,22,51
01/05/2019,27,19,16,n/a,n/a,17,24,44,29,25,21,50
02/05/2019,29,19,17,n/a,n/a,17,25,55,32,24,23,49
03/05/2019,34,20,19,n/a,n/a,20,29,62,34,28,27,60
04/05/2019,29,22,17,n/a,n/a,17,27,56,53,27,25,50
05/05/2019,36,24,20,n/a,n/a,21,30,43,53,30,29,52
06/05/2019,52,43,39,n/a,n/a,38,49,61,114,50,45,69
07/05/2019,58,60,55,n/a,n/a,54,67,88,115,67,66,77
08/05/2019,60,67,56,n/a,n/a,54,69,107,83,68,65,84
09/05/2019,66,65,60,n/a,n/a,59,73,100,85,74,71,85
10/05/2019,58,60,52,n/a,n/a,48,65,98,78,64,63,75
11/05/2019,55,60,47,n/a,n/a,49,61,85,72,63,62,90
12/05/2019,60,52,45,n/a,n/a,47,56,66,68,60,57,n/a
13/05/2019,n/a,41,30,n/a,n/a,27,40,77,57,42,41,71
14/05/2019,49,48,36,n/a,n/a,32,47,94,63,51,56,83
15/05/2019,59,57,53,n/a,n/a,44,63,98,80,65,68,97
16/05/2019,49,45,44,n/a,n/a,45,58,87,69,57,58,79
17/05/2019,50,53,42,n/a,n/a,41,55,100,61,56,55,71
18/05/2019,54,54,45,n/a,n/a,47,61,93,72,62,62,80
19/05/2019,48,47,40,n/a,n/a,40,52,67,66,n/a,54,79
20/05/2019,47,39,34,n/a,n/a,36,46,61,60,n/a,45,n/a
21/05/2019,43,36,30,n/a,n/a,32,44,64,66,40,43,78
22/05/2019,36,37,23,n/a,n/a,23,33,52,52,32,45,80
23/05/2019,39,35,32,n/a,n/a,22,39,59,50,33,45,78
24/05/2019,43,36,30,n/a,n/a,27,41,54,53,40,43,73
25/05/2019,45,42,30,n/a,n/a,34,41,64,57,41,39,70
26/05/2019,35,30,22,n/a,n/a,24,33,52,45,32,29,63
27/05/2019,31,24,16,n/a,n/a,24,28,48,38,24,26,59
28/05/2019,38,20,18,n/a,n/a,21,27,47,39,27,28,67
29/05/2019,30,13,11,n/a,n/a,19,22,42,32,24,22,74
30/05/2019,31,19,16,n/a,n/a,19,23,37,36,30,23,78
31/05/2019,36,21,20,n/a,n/a,26,29,56,48,30,30,82
01/06/2019,31,19,18,n/a,n/a,19,27,58,48,28,30,68
02/06/2019,28,17,21,n/a,n/a,15,27,34,39,24,23,64
03/06/2019,32,27,21,n/a,n/a,20,30,37,47,28,33,67
04/06/2019,31,22,22,n/a,n/a,25,31,47,48,28,31,69
05/06/2019,31,22,22,n/a,n/a,24,31,47,42,28,28,69
06/06/2019,40,30,27,n/a,n/a,28,39,57,53,34,41,86
07/06/2019,42,36,32,n/a,n/a,27,40,60,52,40,42,84
08/06/2019,32,20,26,n/a,n/a,21,n/a,55,39,25,35,79
09/06/2019,34,24,18,n/a,n/a,17,n/a,55,36,31,30,67
10/06/2019,27,16,21,n/a,n/a,16,n/a,53,37,29,25,56
11/06/2019,33,20,21,n/a,n/a,19,28,66,41,30,31,n/a
12/06/2019,28,17,n/a,n/a,n/a,17,26,53,35,23,24,n/a
13/06/2019,26,17,27,n/a,n/a,21,27,44,43,23,24,57
14/06/2019,26,16,21,n/a,58,17,26,43,33,20,22,56
15/06/2019,31,20,27,n/a,60,21,25,45,36,27,22,64
16/06/2019,35,21,29,n/a,62,21,26,49,36,32,28,78
17/06/2019,27,19,19,n/a,52,20,23,57,35,21,22,54
18/06/2019,24,15,15,n/a,56,12,22,47,30,19,19,54
19/06/2019,25,16,16,n/a,63,14,25,51,32,21,23,56
20/06/2019,35,27,29,n/a,67,22,30,58,41,32,29,69
21/06/2019,39,35,30,n/a,65,25,35,57,51,38,49,69
22/06/2019,36,34,34,n/a,71,26,39,57,52,40,40,80
23/06/2019,32,28,29,n/a,74,24,33,43,44,33,36,83
24/06/2019,25,22,24,n/a,72,20,28,42,36,25,28,67
25/06/2019,28,27,23,n/a,70,20,25,71,42,29,28,70
26/06/2019,24,21,19,n/a,53,19,23,76,35,26,24,60
27/06/2019,28,33,23,n/a,51,22,29,83,46,36,30,71
28/06/2019,30,33,29,n/a,61,23,32,97,46,35,33,63
29/06/2019,23,17,18,n/a,57,19,25,52,32,25,25,57
30/06/2019,21,18,18,n/a,54,16,23,50,31,21,23,66
01/07/2019,29,30,30,n/a,66,23,36,89,53,38,39,80
02/07/2019,41,48,37,n/a,78,31,41,92,66,55,53,90
03/07/2019,n/a,33,23,n/a,65,22,29,67,39,34,34,77
04/07/2019,n/a,37,n/a,n/a,65,25,32,82,45,n/a,36,71
05/07/2019,n/a,25,26,n/a,62,17,32,74,39,26,32,71
06/07/2019,36,40,38,n/a,76,31,48,70,54,41,51,95
07/07/2019,34,33,29,n/a,62,24,36,66,56,38,45,83
08/07/2019,34,36,27,n/a,64,23,35,85,50,33,40,67
09/07/2019,35,34,30,n/a,64,27,34,n/a,50,34,46,69
10/07/2019,35,40,33,n/a,72,25,38,n/a,58,38,53,72
11/07/2019,36,37,30,n/a,64,26,37,71,47,35,41,74
12/07/2019,34,38,29,n/a,61,24,38,59,47,34,49,71
13/07/2019,36,37,29,n/a,59,25,35,76,50,34,39,73
14/07/2019,28,28,22,n/a,46,19,29,46,41,29,36,66
15/07/2019,27,29,19,22,48,18,26,54,41,28,38,64
16/07/2019,25,28,19,19,49,15,26,44,39,27,32,67
17/07/2019,25,24,18,21,n/a,15,24,42,36,24,26,58
18/07/2019,20,25,19,18,n/a,14,26,47,35,22,26,56
19/07/2019,26,26,20,21,n/a,17,25,51,40,23,33,61
20/07/2019,23,23,23,24,53,20,29,42,36,26,34,83
21/07/2019,14,14,12,14,38,14,19,34,23,15,19,50
22/07/2019,25,22,n/a,21,47,18,26,42,37,23,30,58
23/07/2019,26,33,23,27,51,23,31,66,40,30,32,73
24/07/2019,27,43,31,27,53,23,39,72,56,44,42,71
25/07/2019,27,36,23,22,44,21,29,71,41,33,30,68
26/07/2019,28,36,31,29,53,25,41,75,54,37,45,79
27/07/2019,24,29,23,26,45,22,31,57,41,31,33,66
28/07/2019,23,23,24,23,46,21,30,39,38,29,30,69
29/07/2019,16,22,15,15,35,24,23,35,34,21,19,58
30/07/2019,21,25,19,24,40,26,28,43,41,27,24,56
31/07/2019,24,28,21,26,43,23,30,n/a,43,30,29,60
01/08/2019,18,28,20,29,40,22,27,55,36,27,29,56
02/08/2019,23,27,19,27,41,22,25,47,36,27,24,61
03/08/2019,21,21,17,25,38,22,25,46,33,24,24,58
04/08/2019,17,17,12,26,35,18,20,38,28,18,19,55
05/08/2019,18,13,13,32,46,18,23,60,31,21,21,49
06/08/2019,19,20,15,31,46,17,26,72,38,26,23,60
07/08/2019,24,31,18,31,44,19,26,90,37,34,27,53
08/08/2019,19,25,16,30,40,21,24,74,34,27,23,60
09/08/2019,24,31,18,29,n/a,23,29,84,43,32,26,59
10/08/2019,16,15,13,24,n/a,18,22,47,25,17,17,49
11/08/2019,16,11,12,28,n/a,17,24,32,25,16,17,52
12/08/2019,17,13,13,27,n/a,16,21,30,26,17,17,51
13/08/2019,22,19,17,28,n/a,21,28,49,36,25,27,60
14/08/2019,28,34,25,35,n/a,25,36,60,50,37,33,62
15/08/2019,27,28,24,38,n/a,26,36,51,43,33,31,62
16/08/2019,30,31,26,43,n/a,27,36,56,44,36,31,58
17/08/2019,19,15,14,24,42,21,26,41,31,19,22,42
18/08/2019,21,18,15,27,42,19,24,38,33,19,21,47
19/08/2019,23,30,22,29,46,28,31,51,40,27,27,50
20/08/2019,23,27,20,40,46,22,28,61,38,27,29,57
21/08/2019,19,18,15,21,42,23,25,66,34,24,23,47
22/08/2019,24,23,16,38,49,20,26,52,34,26,30,48
23/08/2019,22,22,18,35,49,21,28,68,42,29,30,63
24/08/2019,22,29,16,28,42,21,26,72,39,30,26,52
25/08/2019,17,20,13,22,35,20,22,40,30,21,22,52
26/08/2019,16,23,11,21,34,17,19,64,26,19,18,44
27/08/2019,21,33,15,20,40,21,24,58,34,30,22,49
28/08/2019,20,27,16,23,40,20,24,60,31,27,21,45
29/08/2019,18,27,16,21,38,19,24,57,34,29,23,48
30/08/2019,23,30,16,29,43,25,26,66,35,32,26,50
31/08/2019,16,17,12,28,42,21,21,51,30,19,19,43
01/09/2019,15,17,11,26,39,16,22,43,29,19,21,42
02/09/2019,20,28,21,26,41,19,29,56,41,32,30,56
03/09/2019,20,30,18,33,40,18,25,62,36,29,25,51
04/09/2019,24,34,22,29,47,22,30,91,40,34,27,50
05/09/2019,25,27,17,25,43,24,26,64,50,35,27,52
06/09/2019,27,37,27,34,52,22,36,75,53,40,36,58
07/09/2019,28,42,25,34,53,26,37,77,59,41,36,60
08/09/2019,22,31,19,27,43,22,29,55,40,32,27,52
09/09/2019,24,31,21,29,49,23,32,80,46,32,27,46
10/09/2019,24,29,21,26,49,19,26,78,43,31,25,46
11/09/2019,29,30,25,33,44,21,35,70,48,38,37,55
12/09/2019,29,34,21,30,45,24,29,81,50,37,37,67
13/09/2019,22,21,14,20,39,18,22,54,33,25,22,49
14/09/2019,22,25,19,26,35,19,27,45,32,27,28,61
15/09/2019,26,28,19,44,52,22,30,51,39,31,38,74
16/09/2019,26,27,24,38,48,22,33,39,47,32,41,67
17/09/2019,31,44,31,41,59,32,46,57,51,39,46,79
18/09/2019,30,32,22,33,51,23,33,48,43,34,41,74
19/09/2019,28,31,21,37,46,24,30,39,39,30,36,73
20/09/2019,31,32,23,53,62,30,38,43,47,36,43,87
21/09/2019,23,18,15,34,45,18,50,42,32,28,41,75
22/09/2019,32,28,23,49,55,25,34,55,40,38,44,81
23/09/2019,26,20,16,35,44,24,27,34,31,26,25,62
24/09/2019,39,41,36,43,58,33,47,52,52,44,48,78
25/09/2019,55,63,53,69,78,52,64,89,70,64,77,104
26/09/2019,56,67,49,62,82,55,60,90,72,71,68,93
27/09/2019,50,46,40,60,77,42,51,76,62,58,56,73
28/09/2019,60,65,57,68,90,57,67,93,80,79,74,90
29/09/2019,66,69,61,67,90,61,69,93,85,82,80,93
30/09/2019,84,91,82,113,123,81,97,124,104,100,102,115
01/10/2019,48,42,35,68,76,42,53,76,59,51,48,74
02/10/2019,33,31,29,43,61,30,39,48,45,34,37,61
03/10/2019,33,31,30,42,54,31,43,49,46,31,42,51
04/10/2019,39,43,38,48,53,38,50,55,54,43,48,73
05/10/2019,53,42,36,52,56,41,49,59,56,48,58,91
06/10/2019,41,39,30,47,54,33,45,55,43,43,44,78
07/10/2019,37,32,25,35,41,28,36,48,42,33,40,64
08/10/2019,29,32,22,33,40,28,34,48,50,41,44,69
09/10/2019,38,44,30,43,46,34,48,54,51,42,59,75
10/10/2019,55,64,47,72,65,44,58,80,68,56,64,91
11/10/2019,56,48,36,58,64,39,49,81,58,49,50,89
12/10/2019,50,38,39,49,55,31,45,69,50,41,43,68
13/10/2019,44,34,29,52,45,29,39,44,44,40,35,65
14/10/2019,32,28,22,33,32,23,32,45,34,29,35,55
15/10/2019,n/a,37,27,48,44,27,39,54,43,34,43,73
16/10/2019,n/a,38,26,37,44,29,39,47,39,39,53,65
17/10/2019,n/a,37,28,39,38,32,37,53,45,41,55,69
18/10/2019,n/a,37,31,38,40,37,41,55,44,41,47,74
19/10/2019,n/a,40,32,44,43,34,41,47,49,44,51,69
20/10/2019,n/a,40,n/a,44,47,34,43,51,44,44,46,73
21/10/2019,n/a,52,n/a,52,51,43,50,68,55,58,53,74
22/10/2019,88,90,70,93,94,65,84,109,91,91,86,121
23/10/2019,48,37,37,52,52,38,50,69,52,47,45,70
24/10/2019,38,34,31,48,43,29,42,58,46,34,39,63
25/10/2019,44,42,36,46,44,35,48,57,50,44,45,81
26/10/2019,50,42,40,45,48,41,47,68,55,48,58,n/a
27/10/2019,38,35,30,38,40,26,36,50,37,34,36,n/a
28/10/2019,42,36,28,38,40,28,35,54,50,39,46,70
29/10/2019,41,39,32,42,43,31,43,67,48,41,54,78
30/10/2019,47,40,34,40,43,32,41,67,48,45,47,70
31/10/2019,51,46,41,44,43,39,50,53,57,52,62,71
01/11/2019,32,26,23,30,32,27,32,36,37,29,49,44
02/11/2019,41,35,27,37,39,29,39,44,47,39,48,67
03/11/2019,45,46,36,51,46,30,47,58,50,46,50,76
04/11/2019,49,48,44,60,50,36,57,63,57,50,64,79
05/11/2019,73,69,62,78,68,54,70,103,76,78,86,111
06/11/2019,76,70,58,65,92,50,62,118,78,82,68,96
07/11/2019,71,67,64,76,88,53,72,100,73,69,83,103
08/11/2019,65,61,60,63,82,53,63,65,65,65,66,86
09/11/2019,68,62,57,64,77,56,64,69,68,69,67,88
10/11/2019,67,67,58,61,69,55,66,67,69,69,77,85
11/11/2019,84,79,79,79,85,66,83,85,90,85,95,112
12/11/2019,82,76,70,73,90,61,79,128,82,84,82,103
13/11/2019,64,54,52,64,73,47,59,65,65,63,67,90
14/11/2019,49,39,34,41,45,33,42,49,46,43,59,68
15/11/2019,59,45,38,44,54,40,46,78,57,59,50,74
16/11/2019,73,56,46,63,71,46,56,111,66,76,57,91
17/11/2019,70,53,56,68,63,45,65,80,65,62,63,87
18/11/2019,57,64,58,63,63,48,69,82,69,65,65,80
19/11/2019,63,54,51,65,n/a,43,58,65,67,55,62,88
20/11/2019,45,42,36,40,47,33,44,41,48,39,44,62
21/11/2019,46,45,39,42,46,33,47,43,49,42,46,64
22/11/2019,50,47,41,45,46,33,48,59,54,49,49,77
23/11/2019,59,59,47,50,48,41,55,88,63,67,64,81
24/11/2019,58,52,44,48,50,40,53,68,65,60,54,76
25/11/2019,65,54,50,53,51,51,58,72,63,64,69,82
26/11/2019,50,44,42,44,42,39,51,52,53,54,60,73
27/11/2019,56,41,39,44,40,42,49,56,49,52,61,75
28/11/2019,45,33,30,37,35,30,38,46,41,39,47,58
29/11/2019,43,36,31,36,35,29,40,42,40,39,48,57
30/11/2019,44,40,34,40,n/a,28,40,53,39,40,47,61
01/12/2019,44,41,35,39,n/a,34,41,53,41,45,48,65
02/12/2019,43,36,30,35,40,26,37,50,37,40,38,52
03/12/2019,52,44,40,47,43,35,49,48,51,52,55,58
04/12/2019,55,53,43,50,51,43,51,56,52,54,57,65
05/12/2019,59,56,49,51,54,43,55,54,54,58,65,64
06/12/2019,68,65,61,66,63,54,67,70,67,71,75,80
07/12/2019,66,60,53,59,55,49,60,61,63,67,71,75
08/12/2019,76,68,68,76,74,65,76,81,81,85,86,104
09/12/2019,77,65,62,70,74,57,71,90,76,83,79,98
10/12/2019,85,78,72,64,76,63,73,95,85,94,81,102
11/12/2019,109,81,81,84,87,74,87,126,88,114,98,117
12/12/2019,79,81,68,77,80,60,78,95,74,80,85,107
13/12/2019,85,77,68,73,87,62,79,98,77,89,83,106
14/12/2019,76,69,69,77,70,60,82,83,73,78,82,102
15/12/2019,79,67,71,75,68,62,80,75,78,84,85,104
16/12/2019,78,62,61,68,64,62,73,79,69,73,75,90
17/12/2019,56,61,58,64,56,57,74,73,65,66,79,92
18/12/2019,68,64,59,66,74,53,68,77,67,64,65,90
19/12/2019,86,67,59,69,77,51,68,84,69,68,69,n/a
20/12/2019,71,61,56,75,71,53,65,76,69,70,69,90
21/12/2019,65,61,56,68,67,48,61,81,68,64,63,85
22/12/2019,57,56,49,61,55,42,57,61,57,56,56,81
23/12/2019,53,47,51,57,51,39,57,71,57,50,56,63
24/12/2019,52,51,51,63,56,42,59,68,61,52,56,73
25/12/2019,51,48,53,68,58,49,62,70,66,52,60,78
26/12/2019,52,42,47,61,53,40,59,79,56,52,53,70
27/12/2019,58,58,59,73,68,48,66,82,63,60,67,90
28/12/2019,61,63,61,68,63,50,66,70,62,64,64,81
29/12/2019,72,68,60,68,62,52,71,72,66,73,68,84
30/12/2019,n/a,63,56,60,59,51,64,66,61,65,64,79
31/12/2019,n/a,54,55,67,49,52,63,64,56,66,68,79
,,,,,,,,,,,,
,,,,,,,,,,,,
