Date,02T,03T,05T,10T,11T,12T,59T,61T,50T,52T,53T,54T
30/03/2016,47,65,N/A,66,56,65,52,55,N/A,N/A,N/A,74
31/03/2016,53,76,N/A,69,60,71,58,63,N/A,N/A,N/A,81
01/04/2016,47,63,N/A,59,52,60,51,54,N/A,N/A,N/A,71
02/04/2016,36,45,N/A,49,42,50,38,39,N/A,N/A,N/A,58
03/04/2016,29,33,N/A,42,37,34,28,31,N/A,N/A,N/A,42
04/04/2016,34,35,N/A,40,35,38,33,33,N/A,N/A,N/A,41
05/04/2016,35,32,N/A,31,31,39,29,30,N/A,N/A,N/A,43
06/04/2016,31,40,N/A,36,40,39,34,35,N/A,N/A,N/A,N/A
07/04/2016,32,36,N/A,36,37,42,35,36,N/A,N/A,N/A,N/A
08/04/2016,30,25,N/A,32,33,38,32,32,N/A,N/A,N/A,N/A
09/04/2016,25,21,N/A,25,29,33,26,27,N/A,N/A,N/A,N/A
10/04/2016,28,29,N/A,27,33,35,34,31,N/A,N/A,N/A,48
11/04/2016,37,44,N/A,39,47,51,48,47,N/A,N/A,N/A,53
12/04/2016,N/A,61,N/A,56,58,59,60,57,N/A,N/A,N/A,76
13/04/2016,N/A,64,N/A,59,56,61,58,61,N/A,N/A,N/A,74
14/04/2016,54,61,N/A,59,59,60,59,59,N/A,N/A,N/A,74
15/04/2016,45,47,N/A,53,44,51,46,50,N/A,N/A,N/A,63
16/04/2016,43,42,N/A,50,43,48,46,45,N/A,N/A,N/A,65
17/04/2016,40,38,N/A,46,45,44,41,39,N/A,N/A,N/A,N/A
18/04/2016,34,34,N/A,41,32,42,38,38,N/A,N/A,N/A,N/A
19/04/2016,29,25,N/A,40,24,35,27,30,N/A,N/A,N/A,N/A
20/04/2016,24,19,N/A,33,28,25,25,25,N/A,N/A,N/A,N/A
21/04/2016,26,27,N/A,36,32,N/A,26,28,N/A,N/A,N/A,N/A
22/04/2016,N/A,42,N/A,37,41,N/A,43,42,N/A,N/A,N/A,N/A
23/04/2016,N/A,41,N/A,37,37,N/A,38,39,N/A,N/A,N/A,N/A
24/04/2016,N/A,34,N/A,30,36,N/A,35,33,N/A,N/A,N/A,N/A
25/04/2016,N/A,30,N/A,40,37,N/A,34,37,N/A,N/A,N/A,N/A
26/04/2016,N/A,30,N/A,36,34,N/A,36,36,N/A,N/A,N/A,N/A
27/04/2016,N/A,42,N/A,38,46,N/A,48,46,N/A,N/A,N/A,N/A
28/04/2016,N/A,39,N/A,N/A,44,N/A,45,44,N/A,N/A,N/A,N/A
29/04/2016,N/A,35,N/A,N/A,44,N/A,43,41,N/A,N/A,N/A,N/A
30/04/2016,N/A,32,N/A,36,29,N/A,29,29,N/A,N/A,N/A,N/A
01/05/2016,N/A,34,N/A,34,33,N/A,28,32,N/A,N/A,N/A,N/A
02/05/2016,N/A,14,N/A,26,23,N/A,20,20,N/A,N/A,N/A,N/A
03/05/2016,N/A,17,N/A,27,31,N/A,23,24,N/A,N/A,N/A,N/A
04/05/2016,N/A,15,N/A,27,26,N/A,19,20,N/A,N/A,N/A,N/A
05/05/2016,N/A,19,N/A,30,24,N/A,19,20,N/A,N/A,N/A,N/A
06/05/2016,N/A,14,N/A,24,26,N/A,22,24,N/A,N/A,N/A,N/A
07/05/2016,N/A,14,N/A,22,26,N/A,23,23,N/A,N/A,N/A,N/A
08/05/2016,N/A,16,N/A,15,19,N/A,17,20,N/A,N/A,N/A,N/A
09/05/2016,N/A,15,N/A,16,25,N/A,16,18,N/A,N/A,N/A,N/A
10/05/2016,N/A,10,N/A,15,22,N/A,19,19,N/A,N/A,N/A,N/A
11/05/2016,N/A,17,N/A,24,33,25,29,25,N/A,N/A,N/A,N/A
12/05/2016,N/A,35,N/A,30,33,38,34,35,N/A,N/A,N/A,N/A
13/05/2016,N/A,34,N/A,27,31,34,31,34,N/A,N/A,N/A,N/A
14/05/2016,N/A,36,N/A,28,41,33,31,32,N/A,N/A,N/A,N/A
15/05/2016,N/A,19,N/A,25,25,24,23,29,N/A,N/A,N/A,N/A
16/05/2016,N/A,50,N/A,42,41,53,44,52,N/A,N/A,N/A,N/A
17/05/2016,N/A,31,N/A,42,42,40,38,47,N/A,N/A,N/A,64
18/05/2016,N/A,18,N/A,23,25,30,23,27,N/A,N/A,N/A,46
19/05/2016,N/A,21,N/A,22,30,28,22,26,N/A,N/A,N/A,39
20/05/2016,N/A,25,N/A,21,25,18,20,21,N/A,N/A,N/A,37
21/05/2016,N/A,24,N/A,13,18,12,14,17,N/A,N/A,N/A,37
22/05/2016,N/A,22,N/A,14,18,13,16,14,N/A,N/A,N/A,31
23/05/2016,N/A,37,N/A,20,21,21,20,24,N/A,N/A,N/A,28
24/05/2016,N/A,24,N/A,23,32,24,23,27,N/A,N/A,N/A,40
25/05/2016,N/A,34,N/A,27,29,26,23,29,N/A,N/A,N/A,34
26/05/2016,27,23,N/A,22,29,25,23,27,N/A,N/A,N/A,41
27/05/2016,32,27,N/A,26,26,26,24,28,N/A,N/A,N/A,43
28/05/2016,N/A,35,N/A,24,30,28,26,28,N/A,N/A,N/A,39
29/05/2016,N/A,33,N/A,27,32,28,28,31,N/A,N/A,N/A,42
30/05/2016,25,34,N/A,35,36,37,33,39,N/A,N/A,N/A,44
31/05/2016,16,19,N/A,24,25,30,24,25,N/A,N/A,N/A,51
01/06/2016,N/A,10,N/A,22,25,34,22,25,N/A,N/A,N/A,51
02/06/2016,N/A,19,N/A,18,26,23,19,20,N/A,N/A,N/A,44
03/06/2016,N/A,25,N/A,15,24,27,20,20,N/A,N/A,N/A,36
04/06/2016,N/A,22,N/A,21,23,35,23,23,N/A,N/A,N/A,53
05/06/2016,N/A,28,N/A,21,26,24,23,25,N/A,N/A,N/A,42
06/06/2016,N/A,29,N/A,28,31,28,23,31,N/A,N/A,N/A,46
07/06/2016,N/A,27,N/A,20,27,24,21,25,N/A,N/A,N/A,36
08/06/2016,N/A,30,N/A,24,23,25,21,26,N/A,N/A,N/A,45
09/06/2016,N/A,39,N/A,19,27,22,28,25,N/A,N/A,N/A,32
10/06/2016,25,36,N/A,22,29,26,26,27,N/A,N/A,N/A,50
11/06/2016,26,32,N/A,27,27,25,24,26,N/A,N/A,N/A,45
12/06/2016,19,24,N/A,N/A,28,20,19,24,N/A,N/A,N/A,35
13/06/2016,20,28,N/A,N/A,24,19,17,19,N/A,N/A,N/A,26
14/06/2016,17,25,N/A,N/A,22,16,16,16,N/A,N/A,N/A,31
15/06/2016,24,17,N/A,11,22,20,16,16,N/A,N/A,N/A,34
16/06/2016,18,20,N/A,14,23,18,19,21,N/A,N/A,N/A,43
17/06/2016,22,19,N/A,11,22,30,19,20,N/A,N/A,N/A,59
18/06/2016,26,32,N/A,N/A,25,38,22,24,N/A,N/A,N/A,61
19/06/2016,26,26,N/A,N/A,27,27,23,32,N/A,N/A,N/A,43
20/06/2016,36,37,N/A,N/A,30,41,27,35,N/A,N/A,N/A,53
21/06/2016,20,37,N/A,19,23,35,19,23,N/A,N/A,N/A,52
22/06/2016,19,26,N/A,17,19,N/A,19,18,N/A,N/A,N/A,37
23/06/2016,21,20,N/A,24,25,25,21,21,N/A,N/A,N/A,54
24/06/2016,18,14,N/A,N/A,25,21,17,20,N/A,N/A,N/A,49
25/06/2016,16,14,19,N/A,22,14,16,18,N/A,21,N/A,33
26/06/2016,18,19,19,N/A,22,13,17,18,N/A,26,N/A,41
27/06/2016,22,32,31,N/A,27,19,25,26,N/A,38,N/A,45
28/06/2016,19,32,29,N/A,25,25,19,23,N/A,40,N/A,31
29/06/2016,18,28,26,N/A,25,21,21,18,N/A,32,N/A,33
30/06/2016,22,29,25,N/A,27,26,24,23,N/A,37,N/A,42
01/07/2016,22,30,25,N/A,29,27,24,22,N/A,36,N/A,46
02/07/2016,24,33,34,20,28,32,26,28,N/A,42,N/A,52
03/07/2016,31,37,40,34,43,44,39,36,N/A,49,N/A,71
04/07/2016,42,51,46,38,45,43,43,42,N/A,58,N/A,56
05/07/2016,42,50,42,37,40,N/A,40,43,N/A,59,N/A,80
06/07/2016,28,47,38,24,28,24,27,32,N/A,49,N/A,54
07/07/2016,25,25,24,20,23,26,21,21,N/A,34,N/A,43
08/07/2016,21,26,23,21,23,20,17,21,N/A,28,N/A,34
09/07/2016,20,26,26,18,N/A,N/A,17,19,N/A,32,N/A,30
10/07/2016,19,17,18,17,24,N/A,N/A,N/A,N/A,23,N/A,36
11/07/2016,29,37,31,27,27,N/A,N/A,N/A,N/A,41,N/A,N/A
12/07/2016,42,40,41,37,40,N/A,39,N/A,N/A,52,N/A,N/A
13/07/2016,33,38,38,30,35,N/A,N/A,32,N/A,46,N/A,N/A
14/07/2016,29,34,33,33,32,N/A,N/A,31,N/A,37,N/A,N/A
15/07/2016,34,40,36,34,42,N/A,32,35,N/A,44,N/A,59
16/07/2016,40,39,41,30,31,N/A,27,33,N/A,43,N/A,58
17/07/2016,25,24,28,26,27,N/A,21,22,N/A,32,N/A,40
18/07/2016,20,27,27,24,22,N/A,19,21,N/A,32,N/A,42
19/07/2016,19,15,18,17,20,N/A,19,19,N/A,26,N/A,36
20/07/2016,17,17,16,14,25,N/A,19,17,N/A,24,N/A,39
21/07/2016,16,13,17,15,22,N/A,16,16,N/A,N/A,N/A,37
22/07/2016,24,12,21,22,23,N/A,19,21,N/A,N/A,N/A,36
23/07/2016,17,12,20,19,21,N/A,15,20,N/A,23,N/A,41
24/07/2016,22,19,N/A,23,26,N/A,22,25,N/A,N/A,N/A,59
25/07/2016,29,33,N/A,31,33,N/A,31,36,N/A,N/A,N/A,56
26/07/2016,21,29,23,19,N/A,N/A,17,20,N/A,30,N/A,36
27/07/2016,18,24,21,17,N/A,N/A,14,20,N/A,28,N/A,30
28/07/2016,19,28,28,19,N/A,N/A,18,22,N/A,30,N/A,34
29/07/2016,25,36,31,21,N/A,32,19,21,61,35,N/A,41
30/07/2016,17,25,26,20,N/A,20,16,19,55,26,N/A,33
31/07/2016,N/A,28,28,24,N/A,23,21,25,65,38,N/A,40
01/08/2016,N/A,25,24,16,N/A,18,19,20,63,27,N/A,31
02/08/2016,N/A,29,35,23,N/A,26,21,25,67,36,N/A,32
03/08/2016,N/A,30,31,22,N/A,26,28,26,78,34,N/A,45
04/08/2016,N/A,30,33,20,N/A,N/A,N/A,23,75,35,N/A,31
05/08/2016,N/A,41,40,33,36,37,33,35,85,51,N/A,45
06/08/2016,N/A,29,26,23,20,22,21,24,78,36,N/A,42
07/08/2016,N/A,21,21,15,10,23,18,19,67,26,N/A,30
08/08/2016,N/A,22,22,17,13,21,17,22,64,27,N/A,30
09/08/2016,N/A,26,29,23,14,27,24,29,73,36,N/A,51
10/08/2016,N/A,43,43,30,16,40,38,39,92,53,N/A,48
11/08/2016,N/A,47,46,N/A,15,35,32,35,89,47,N/A,48
12/08/2016,N/A,30,32,N/A,N/A,23,21,22,69,32,N/A,29
13/08/2016,N/A,30,33,N/A,N/A,26,25,26,N/A,35,N/A,36
14/08/2016,N/A,36,31,N/A,N/A,27,26,28,N/A,41,N/A,36
15/08/2016,N/A,39,37,N/A,N/A,29,25,27,N/A,41,N/A,36
16/08/2016,N/A,29,34,N/A,N/A,32,28,31,N/A,35,N/A,53
17/08/2016,N/A,42,43,40,N/A,43,35,42,N/A,46,N/A,53
18/08/2016,N/A,60,52,40,N/A,45,40,43,N/A,60,N/A,54
19/08/2016,N/A,51,47,35,N/A,38,36,37,90,51,N/A,N/A
20/08/2016,N/A,33,38,34,N/A,N/A,34,38,90,42,N/A,N/A
21/08/2016,N/A,49,48,38,N/A,44,37,43,96,52,N/A,N/A
22/08/2016,N/A,41,41,31,18,35,30,35,84,48,N/A,N/A
23/08/2016,N/A,40,41,32,17,35,34,33,81,46,N/A,N/A
24/08/2016,N/A,45,44,33,20,42,37,37,89,51,N/A,N/A
25/08/2016,N/A,40,35,29,17,42,27,28,N/A,38,N/A,N/A
26/08/2016,N/A,37,32,27,16,N/A,26,27,N/A,35,N/A,N/A
27/08/2016,N/A,23,22,20,13,32,24,21,N/A,31,N/A,N/A
28/08/2016,N/A,28,27,22,10,N/A,20,23,N/A,30,N/A,N/A
29/08/2016,N/A,23,24,20,13,N/A,19,20,N/A,27,N/A,N/A
30/08/2016,N/A,22,21,16,9,30,20,17,N/A,28,N/A,N/A
31/08/2016,N/A,27,26,17,11,21,20,16,N/A,36,N/A,N/A
01/09/2016,N/A,29,29,22,14,22,N/A,25,82,41,N/A,35
02/09/2016,N/A,28,28,16,10,21,N/A,19,62,34,N/A,39
03/09/2016,N/A,16,18,12,10,16,15,15,61,22,N/A,43
04/09/2016,N/A,17,18,N/A,12,15,14,14,55,26,N/A,31
05/09/2016,N/A,25,21,N/A,10,13,15,16,53,27,N/A,33
06/09/2016,N/A,18,19,N/A,12,17,16,N/A,55,25,N/A,37
07/09/2016,N/A,17,15,N/A,14,26,15,N/A,55,24,N/A,52
08/09/2016,N/A,32,26,N/A,20,N/A,23,24,72,35,N/A,51
09/09/2016,N/A,40,38,N/A,24,N/A,30,40,80,49,N/A,58
10/09/2016,N/A,32,31,25,24,31,22,28,65,39,N/A,35
11/09/2016,N/A,36,28,N/A,22,22,22,27,57,34,N/A,38
12/09/2016,N/A,39,33,N/A,18,26,22,28,68,40,N/A,47
13/09/2016,N/A,46,32,N/A,22,31,23,26,64,42,N/A,56
14/09/2016,N/A,35,29,N/A,19,20,19,22,56,35,N/A,31
15/09/2016,N/A,37,37,27,24,33,27,N/A,62,39,N/A,51
16/09/2016,N/A,31,31,24,19,25,21,21,57,38,N/A,45
17/09/2016,N/A,28,22,17,15,20,15,13,55,29,N/A,42
18/09/2016,N/A,30,24,17,18,22,17,12,50,24,N/A,42
19/09/2016,N/A,39,26,18,17,28,21,20,60,31,N/A,55
20/09/2016,N/A,54,36,32,N/A,42,31,N/A,77,45,N/A,75
21/09/2016,N/A,46,27,17,N/A,27,24,N/A,57,31,N/A,54
22/09/2016,N/A,51,35,26,N/A,31,31,N/A,79,40,N/A,62
23/09/2016,N/A,51,29,23,N/A,37,33,N/A,81,44,N/A,76
24/09/2016,N/A,40,35,32,N/A,42,32,36,82,46,N/A,68
25/09/2016,N/A,23,21,19,N/A,24,20,18,N/A,26,N/A,57
26/09/2016,N/A,35,27,19,N/A,34,23,N/A,N/A,35,N/A,54
27/09/2016,N/A,36,22,16,N/A,22,17,N/A,N/A,27,N/A,49
28/09/2016,N/A,33,23,14,N/A,18,20,N/A,N/A,30,N/A,35
29/09/2016,N/A,25,20,21,N/A,28,18,19,N/A,31,N/A,45
30/09/2016,N/A,29,19,17,N/A,21,23,17,N/A,30,N/A,61
01/10/2016,N/A,37,21,22,N/A,18,16,21,N/A,33,N/A,48
02/10/2016,N/A,30,27,24,N/A,N/A,26,N/A,N/A,39,N/A,60
03/10/2016,N/A,31,25,19,N/A,22,20,20,N/A,27,N/A,44
04/10/2016,N/A,35,26,24,N/A,33,23,22,N/A,36,N/A,69
05/10/2016,N/A,46,36,26,N/A,39,30,26,78,41,N/A,75
06/10/2016,N/A,N/A,32,30,N/A,29,28,26,74,37,N/A,63
07/10/2016,N/A,N/A,31,24,N/A,20,21,23,63,34,N/A,48
08/10/2016,N/A,84,27,20,N/A,22,19,18,62,29,N/A,55
09/10/2016,N/A,54,26,21,N/A,20,21,N/A,62,32,N/A,60
10/10/2016,N/A,76,30,27,N/A,24,20,N/A,68,37,N/A,49
11/10/2016,N/A,57,44,35,24,38,37,N/A,83,51,N/A,82
12/10/2016,N/A,59,43,42,31,49,41,40,91,N/A,N/A,95
13/10/2016,N/A,86,64,57,38,57,52,54,106,N/A,N/A,101
14/10/2016,N/A,73,56,51,N/A,51,52,N/A,98,N/A,N/A,93
15/10/2016,N/A,69,51,34,23,53,35,N/A,84,N/A,N/A,80
16/10/2016,N/A,51,35,29,27,28,29,N/A,68,N/A,N/A,76
17/10/2016,N/A,60,41,36,28,40,34,N/A,90,N/A,N/A,96
18/10/2016,N/A,78,62,57,55,71,62,N/A,N/A,80,N/A,107
19/10/2016,N/A,40,33,40,36,55,39,N/A,N/A,43,N/A,83
20/10/2016,N/A,30,17,24,21,27,24,N/A,N/A,30,N/A,59
21/10/2016,N/A,35,23,24,18,21,23,N/A,N/A,34,N/A,62
22/10/2016,N/A,37,27,15,22,23,22,N/A,N/A,37,N/A,63
23/10/2016,N/A,32,25,22,16,21,19,N/A,N/A,37,N/A,62
24/10/2016,N/A,44,35,37,23,37,32,N/A,N/A,46,N/A,68
25/10/2016,N/A,47,40,26,26,47,27,N/A,N/A,43,N/A,86
26/10/2016,N/A,41,31,20,26,41,29,24,N/A,38,N/A,79
27/10/2016,25,42,29,22,26,29,23,26,N/A,37,N/A,80
28/10/2016,32,56,38,29,26,38,27,30,N/A,45,N/A,63
29/10/2016,29,50,35,22,20,32,24,23,N/A,39,N/A,73
30/10/2016,26,36,24,18,17,28,20,18,N/A,32,N/A,63
31/10/2016,24,41,25,19,19,34,25,22,N/A,30,N/A,72
01/11/2016,N/A,40,24,25,18,45,24,24,N/A,32,N/A,71
02/11/2016,N/A,35,29,19,18,N/A,23,21,N/A,27,N/A,55
03/11/2016,N/A,61,36,28,15,N/A,34,37,N/A,48,N/A,80
04/11/2016,N/A,74,55,44,28,61,46,49,N/A,59,N/A,99
05/11/2016,55,89,80,75,32,79,56,68,N/A,81,N/A,108
06/11/2016,72,95,84,90,45,89,71,78,N/A,98,N/A,123
07/11/2016,82,92,64,75,58,91,75,68,N/A,106,N/A,109
08/11/2016,30,30,28,30,30,44,29,31,N/A,37,N/A,66
09/11/2016,31,42,36,33,30,44,33,36,N/A,44,N/A,78
10/11/2016,45,47,34,30,26,60,29,30,N/A,46,N/A,73
11/11/2016,32,50,30,26,19,43,33,29,N/A,40,N/A,62
12/11/2016,41,N/A,41,32,24,45,40,36,N/A,58,N/A,80
13/11/2016,32,N/A,28,28,17,34,32,32,N/A,38,N/A,60
14/11/2016,65,N/A,43,N/A,26,55,42,42,N/A,69,N/A,104
15/11/2016,N/A,N/A,38,N/A,23,63,34,33,N/A,62,N/A,80
16/11/2016,N/A,N/A,45,N/A,17,58,31,31,N/A,45,N/A,61
17/11/2016,39,N/A,49,N/A,21,45,42,45,N/A,56,N/A,59
18/11/2016,38,N/A,48,N/A,23,59,43,53,N/A,58,N/A,76
19/11/2016,45,N/A,43,N/A,27,51,43,39,N/A,65,N/A,72
20/11/2016,39,N/A,52,N/A,25,50,41,N/A,N/A,57,N/A,81
21/11/2016,53,N/A,66,N/A,32,68,56,N/A,N/A,83,N/A,114
22/11/2016,N/A,N/A,55,N/A,29,56,51,N/A,N/A,71,N/A,96
23/11/2016,N/A,N/A,59,N/A,33,61,61,58,N/A,77,N/A,99
24/11/2016,34,N/A,31,N/A,27,52,29,25,N/A,46,N/A,74
25/11/2016,32,N/A,43,32,21,N/A,36,37,N/A,53,N/A,86
26/11/2016,34,N/A,35,35,18,N/A,31,35,N/A,51,N/A,69
27/11/2016,21,N/A,22,20,12,N/A,19,21,N/A,26,N/A,51
28/11/2016,24,N/A,28,24,14,N/A,24,25,N/A,32,N/A,54
29/11/2016,42,N/A,37,34,20,N/A,40,37,N/A,51,N/A,79
30/11/2016,41,N/A,66,48,25,N/A,51,52,N/A,64,N/A,82
01/12/2016,35,N/A,39,36,19,N/A,41,40,N/A,56,N/A,68
02/12/2016,37,N/A,46,39,21,N/A,45,42,N/A,55,N/A,70
03/12/2016,38,N/A,48,44,22,N/A,45,46,N/A,55,N/A,80
04/12/2016,38,N/A,40,40,22,N/A,42,40,N/A,47,N/A,70
05/12/2016,39,N/A,34,38,21,N/A,40,39,N/A,47,N/A,60
06/12/2016,42,N/A,44,41,21,N/A,42,41,N/A,51,N/A,69
07/12/2016,58,N/A,65,57,28,N/A,60,57,N/A,78,N/A,105
08/12/2016,64,N/A,84,74,32,N/A,69,76,N/A,93,N/A,146
09/12/2016,65,N/A,82,66,32,N/A,66,74,N/A,89,N/A,128
10/12/2016,54,N/A,69,69,N/A,N/A,68,70,N/A,86,N/A,123
11/12/2016,69,N/A,85,81,N/A,N/A,81,85,N/A,102,N/A,138
12/12/2016,66,N/A,79,80,N/A,N/A,68,81,N/A,92,N/A,114
13/12/2016,74,N/A,81,75,N/A,N/A,65,75,N/A,94,N/A,131
14/12/2016,61,N/A,73,73,N/A,N/A,72,74,95,83,N/A,124
15/12/2016,31,N/A,32,28,N/A,N/A,31,29,87,35,N/A,60
16/12/2016,25,N/A,30,28,N/A,N/A,29,28,93,36,N/A,51
17/12/2016,32,N/A,44,38,N/A,N/A,44,43,108,54,N/A,85
18/12/2016,50,N/A,55,54,N/A,N/A,54,57,102,72,N/A,97
19/12/2016,63,N/A,68,61,N/A,N/A,61,64,93,76,N/A,114
20/12/2016,54,N/A,71,54,N/A,N/A,62,58,89,N/A,N/A,114
21/12/2016,83,N/A,84,69,N/A,N/A,73,74,101,100,N/A,156
22/12/2016,55,N/A,48,37,N/A,N/A,40,40,81,52,N/A,99
23/12/2016,33,N/A,35,33,N/A,N/A,30,34,80,36,N/A,77
24/12/2016,32,N/A,42,47,N/A,N/A,40,50,90,48,N/A,101
